Comment,review1,review2,review3
তুরে কেন গুলি করছে এখন বুঝা যাচ্ছে,antisocial,antisocial,antisocial
এই মেয়ে টাকে আমেরিকানরা নাস্তিক বানিয়েসে (পশ্চিমা দের ইনভেস্ট সার্থক ),social,social,social
স্রিয়াস্লি?ওর সম্মান করে আর কে ভালোবাসে?,social,social,social
পাকিস্তানি তাসলিমা নাসরিন ভার্সন এতো অবাক হওয়ার কিছু নাই। আমেরিকা তাকে পালতেছে এমনি এমনি না। আমিরিকার স্বার্থ অবশ্যই আছে।,antisocial,antisocial,antisocial
প্রথম আলো নোবেল পায় না কা?,social,social,social
"""ওইটা বুঝার বয়স তোমার তো হয়নাই, অল্প বয়সে নোবেল পেয়ে, মেয়েটার মাথা থেকে যত উদ্ভট থিওরি বের হচ্ছে... পড়াশুনাটা ঠিক মতন করো... এসব আচরন মোটেই সমীচীন না..""",social,antisocial,social
"""উভয়ের মিলন পরে , ধর্ষণ মামলা কাগজে সিগনেচার কি ধরকার""",antisocial,antisocial,antisocial
"""যত বড় হচ্ছে ততই তোমার কারেন্ট বাড়তাছে,,বুজবার পারছি""",social,social,social
নোবেল ইতিহাস সবাই জানে।মুসলিমদের বাঁশ দেবার জন্য নোবেল দেওয়া হয়।তবে এই নিয়ে মুসলিমরা মোটেও মাথা ব্যাথা করে না।কারন তারা জানে তাদের জন্য উত্তম পুরুস্কার মহান আল্লাহ তৈরি করে রেখেছে।সুতারাং কে কি বললো তার উপরর মুসলিমদের বিন্দুমাত্র হেডেক নাই।,antisocial,antisocial,antisocial
অতিরিক্ত খ্যাতি আর সম্মান মানুষকে যে মূর্খ বানিয়ে ফেলে সেটা আরেকবার প্রমান পেলাম।,social,social,social
নোবেল ফিরিয়ে নিয়া উচিৎ,social,social,social
পৃথিবীর বিভিন্ন আনাচে-কানাচে এরকম হাজারো মালালা ননস্টপ ঘেউ ঘেউ করে চলেছে.....,antisocial,social,social
খুবই উর্বর চিন্তাভাবনা। মামুনুল হক/আনবীরের পক্ষ থেকে বাংলাদেশে আমন্ত্রণ।,social,social,social
ইচোড়ে পাকলে যা হয় আর কি।,social,social,social
মামুনুল হক সাবের লাখান কেস খাইলে গো বইন ঠের ফাইলায় নে...!,social,antisocial,social
